#{"t_start": 1702543920.5373437, "env_id": null}
r,l,t
352.45,222,16162.97217
-110.32,654,16172.555381
385.24,197,16174.066758
369.61,222,16175.7808
375.13,179,16177.184605
326.83,238,16178.989121
423.18,163,16180.263031
412.39,206,16181.88417
337.76,213,16183.545457
127.51,442,16191.572692
352.49,238,16193.429996
256.99,325,16195.851593
109.17,464,16199.309701
325.6,251,16201.20346
-89.75,657,16210.743979
424.45,167,16212.091245
382.4,195,16213.605615
358.78,243,16215.511393
128.52,455,16218.968679
366.81,205,16220.564368
411.84,163,16221.83005
332.19,236,16223.635885
310.89,278,16230.450027
312.87,274,16232.61323
395.02,169,16233.935858
98.46,465,16237.369523
390.35,194,16238.947545
364.4,200,16240.500506
392.24,194,16242.003464
240.56,325,16244.573535
239.96,285,16251.016054
363.03,192,16252.577323
329.4,238,16254.411926
169.19,402,16257.474046
315.68,280,16259.599123
324.55,210,16261.212974
406.79,165,16262.507502
402.05,187,16263.96917
375.22,203,16265.54345
321.11,237,16271.616273
387.29,193,16273.147932
325.82,264,16275.198022
187.28,345,16277.777761
353.97,231,16279.562725
231.48,310,16281.864325
270.68,302,16284.2376
243.08,310,16290.803657
418.17,195,16292.402619
233.07,326,16294.977119
405.26,196,16296.524307
338.53,245,16298.414761
361.02,214,16300.071518
279.7,295,16302.306306
363.19,241,16304.153907
383.17,191,16305.636883
415.72,161,16311.141996
193.87,403,16314.319629
292.52,276,16316.512918
330.65,228,16318.278399
288.72,305,16320.567381
427.03,156,16321.817302
401.56,178,16323.197728
362.02,223,16324.914639
383.15,208,16330.778857
392.01,185,16332.234253
-125.65,670,16337.228481
361.08,230,16339.030503
305.53,286,16341.187018
167.29,422,16344.364272
333.07,231,16350.433803
317.11,271,16352.499837
285.77,310,16354.874048
243.33,317,16357.328124
288.95,275,16359.422981
-67.34,616,16364.032038
226.82,348,16370.960931
325.73,271,16373.043568
423.15,165,16374.355359
390.24,210,16376.024359
373.96,226,16377.786967
350.95,266,16379.812481
396.87,219,16381.516395
125.07,440,16384.818662
291.34,245,16390.936246
386.64,216,16392.610639
356.12,234,16394.527265
382.83,226,16396.282518
407.7,198,16397.836919
349.36,236,16399.662163
351.38,249,16401.576872
363.78,241,16403.391131
362.31,212,16405.027197
418.05,176,16410.622877
345.72,221,16412.346087
308.32,281,16414.586731
291.88,301,16416.881931
418.21,172,16418.265739
264.19,317,16420.739741
296.01,287,16422.939528
317.32,286,16425.119711
262.46,306,16431.659643
436.23,165,16432.951241
404.38,160,16434.223305
385.49,234,16436.026321
330.98,257,16437.977306
318.44,259,16440.018354
318.53,238,16441.903072
404.95,192,16443.413508
314.58,278,16445.581403
353.18,217,16451.457089
359.18,195,16452.978149
299.82,284,16455.141891
285.13,282,16457.25169
346.05,214,16458.927071
287.46,272,16461.094503
318.39,267,16463.288475
315.21,264,16465.31059
263.98,293,16472.232718
402.56,160,16473.489454
327.49,255,16475.451628
263.3,313,16477.810175
425.79,164,16479.129664
319.48,245,16481.060471
408.42,200,16482.627026
31.54,556,16486.758408
324.12,242,16493.321846
430.0,164,16494.60473
296.72,265,16496.624498
389.98,186,16498.093601
325.28,243,16499.946413
328.23,238,16501.84687
304.76,264,16503.944038
377.73,227,16505.674948
356.56,217,16507.401217
392.59,171,16513.443114
309.8,265,16515.452404
178.73,385,16518.378644
163.51,418,16521.504207
236.76,342,16524.202954
129.88,442,16527.502842
391.6,204,16533.753532
228.22,348,16536.403665
220.51,341,16538.950998
355.09,227,16540.747705
379.57,172,16542.15806
382.26,184,16543.691007
272.39,323,16546.149353
414.86,171,16547.495784
351.86,228,16553.955046
391.68,195,16555.455502
399.85,189,16556.934046
334.37,266,16558.948756
329.38,278,16561.071773
359.59,219,16562.780558
324.61,262,16564.872437
403.07,170,16566.26086
327.61,230,16568.109088
340.33,244,16574.657096
8.4,545,16578.642966
353.56,237,16580.471544
293.26,263,16582.50832
398.16,174,16583.908801
251.15,336,16586.491724
85.61,499,16594.840133
337.12,243,16596.700976
378.79,197,16598.231854
336.54,255,16600.182519
349.87,250,16602.099009
360.82,213,16603.843262
204.38,388,16606.881006
359.3,217,16608.560647
435.98,167,16609.901418
349.45,226,16616.327196
347.68,211,16617.96213
384.55,207,16619.564054
483.53,159,16620.962191
388.64,192,16622.450794
366.96,188,16623.937237
352.21,206,16625.647403
387.31,183,16627.111908
413.94,159,16628.399256
387.63,223,16630.211674
296.38,296,16637.109414
413.14,136,16638.214856
338.87,228,16639.961818
166.44,408,16643.125259
373.88,178,16644.502592
417.16,170,16645.894061
315.56,254,16647.870121
353.21,209,16649.520776
370.74,214,16651.167073
383.72,215,16657.525931
194.33,398,16660.513086
374.41,177,16661.933376
391.92,205,16663.51898
240.64,353,16666.210755
416.85,167,16667.580036
279.76,305,16669.952457
338.2,249,16671.834143
400.54,212,16678.181283
396.23,188,16679.654759
90.06,465,16683.118721
307.39,291,16685.328368
412.38,189,16686.810688
224.27,370,16689.677725
398.79,190,16691.240449
384.75,220,16697.612434
294.52,268,16699.669461
379.11,172,16701.020426
250.51,319,16703.499281
388.61,204,16705.119272
438.73,157,16706.35081
366.86,216,16708.012471
303.84,313,16710.399076
274.35,323,16712.856828
291.59,277,16719.623903
147.88,430,16722.79908
310.47,281,16724.976735
406.41,167,16726.293733
364.04,201,16727.836394
341.79,239,16729.678807
398.8,197,16731.214201
33.09,538,16739.854229
347.34,236,16741.692307
311.86,274,16743.769507
390.01,205,16745.376106
157.86,410,16748.418552
200.4,350,16751.074234
203.36,350,16758.491259
366.53,245,16760.384202
412.02,179,16761.778743
202.35,381,16764.613319
355.41,218,16766.356607
334.79,231,16768.104369
347.89,249,16769.999586
404.35,165,16771.398042
386.45,170,16772.802686
308.77,269,16779.568067
428.5,170,16780.937941
339.15,254,16782.892021
404.21,160,16784.148602
194.4,374,16786.943817
58.12,525,16790.809832
268.34,300,16793.159125
374.82,221,16799.626802
400.69,179,16801.019934
323.86,264,16803.036746
344.42,211,16804.718908
375.47,174,16806.118387
279.48,274,16808.18121
386.67,194,16809.697244
334.61,248,16811.577409
300.78,269,16813.651515
308.46,279,16820.555695
388.56,221,16822.255249
349.64,222,16824.003328
384.32,210,16825.643407
343.06,249,16827.526075
420.58,177,16828.89916
277.66,293,16831.104338
422.77,141,16832.264123
401.62,201,16833.828851
436.65,170,16835.232029
450.13,150,16841.116772
274.49,272,16843.34499
420.62,165,16844.627313
267.92,325,16847.063778
378.25,183,16848.460524
419.04,158,16849.722282
277.34,289,16851.901591
366.11,207,16853.567387
341.64,228,16855.419651
16.07,558,16864.290365
343.56,221,16865.972125
446.95,136,16867.061283
-1164.93,1706,16884.164674
395.15,216,16885.852585
213.18,359,16888.535542
246.71,330,16890.983856
420.22,181,16892.403986
330.02,235,16894.210549
136.95,471,16902.432888
442.95,159,16903.699703
461.27,142,16904.820428
284.91,308,16907.16087
347.66,218,16908.875159
301.07,285,16911.071589
273.3,335,16913.651381
178.62,377,16916.524481
383.64,225,16923.026246
339.52,275,16925.110905
369.28,186,16926.556546
257.14,338,16929.08076
265.1,325,16931.655222
383.28,209,16933.386399
379.63,211,16934.988084
313.92,280,16937.136258
410.37,205,16943.457302
337.05,241,16945.315902
307.87,294,16947.5739
269.68,329,16950.048471
296.6,306,16952.375252
396.62,182,16953.855361
236.65,306,16956.161677
346.52,242,16958.047233
226.29,351,16965.350247
377.12,215,16967.04017
95.74,481,16970.660632
316.15,264,16972.770809
280.58,292,16975.112092
170.64,404,16978.137757
426.91,168,16984.185168
285.2,290,16986.40457
259.15,344,16989.034262
390.5,204,16990.637314
380.11,221,16992.343275
299.16,250,16994.268779
292.35,296,16996.47112
409.73,177,16997.912521
347.18,217,17004.315368
282.72,309,17006.672616
308.77,265,17008.710996
317.73,246,17010.643672
262.12,290,17012.848027
277.44,328,17015.442105
-7.52,603,17024.922063
313.56,254,17026.847915
289.1,283,17029.039964
324.65,229,17030.810906
369.29,220,17032.565667
258.68,320,17035.014532
302.25,253,17036.941075
245.42,314,17039.311209
332.67,251,17046.225915
377.5,186,17047.723513
397.38,203,17049.306948
331.54,252,17051.245448
200.98,354,17054.013857
399.91,211,17055.654676
331.45,272,17057.79004
432.43,150,17058.996067
335.35,249,17060.890083
355.88,204,17067.506115
399.19,193,17069.046419
404.15,190,17070.591628
302.36,293,17072.917404
415.71,198,17074.501601
404.24,181,17075.966204
394.02,201,17077.556558
208.85,363,17080.287326
357.88,227,17082.031705
200.8,364,17089.796077
377.04,205,17091.418723
188.19,369,17094.264346
374.63,183,17095.785832
358.15,222,17097.519025
380.06,196,17099.099082
59.22,506,17102.952204
327.89,266,17109.689868
308.25,253,17111.64318
182.72,418,17114.838855
410.45,159,17116.108642
392.72,196,17117.688173
310.86,274,17119.801521
-94.9,670,17129.587087
284.82,286,17131.854345
391.64,179,17133.292087
308.3,257,17135.244271
393.04,179,17136.643232
350.41,224,17138.40479
284.27,304,17140.702623
417.55,168,17142.022835
423.48,177,17143.435419
337.15,255,17150.057389
342.77,243,17151.975677
414.16,179,17153.432521
82.01,493,17157.171215
413.73,189,17158.663603
414.07,183,17160.125701
383.74,180,17161.528962
387.08,162,17162.799129
431.15,148,17164.003047
379.16,190,17170.227169
261.25,314,17172.594018
334.88,239,17174.560249
382.94,192,17176.111633
282.39,282,17178.27111
279.67,328,17180.727981
361.93,217,17182.404474
260.87,337,17184.980999
402.22,181,17191.078168
359.49,208,17192.739266
446.54,151,17193.97512
240.78,345,17196.558496
0.42,600,17201.023037
278.75,321,17203.463854
324.99,222,17205.182844
346.92,230,17211.660474
349.16,220,17213.36439
196.31,383,17216.247382
397.57,210,17217.893278
207.62,363,17220.595048
185.55,371,17223.397211
351.93,227,17225.138654
423.8,179,17231.243392
368.02,180,17232.688288
340.94,256,17234.668999
363.34,192,17236.175618
225.18,336,17238.749331
325.24,233,17240.520388
296.77,314,17242.90505
314.65,283,17245.135996
391.2,211,17246.785101
375.33,209,17253.157579
370.93,204,17254.84152
270.86,278,17256.939878
-48.66,629,17261.528813
420.16,166,17262.806712
442.72,153,17264.027994
444.32,142,17265.186393
231.15,331,17272.369614
113.57,442,17275.68678
369.76,229,17277.45373
330.2,263,17279.576165
347.22,241,17282.000612
367.45,211,17284.139547
210.1,368,17287.761992
284.24,281,17296.298429
384.81,186,17298.201151
381.65,194,17300.162939
239.91,334,17303.466176
428.05,189,17305.383419
309.31,245,17307.840623
393.97,168,17309.559884
404.42,180,17311.409111
442.82,152,17313.011103
303.69,256,17315.595629
428.9,148,17322.830797
275.36,293,17325.722052
425.27,159,17327.35227
332.41,227,17329.635763
231.41,368,17333.266019
136.76,441,17337.679746
290.02,299,17340.644991
377.24,209,17342.829146
286.59,291,17351.436632
369.69,201,17353.469952
381.74,197,17355.491142
420.23,187,17357.408339
316.11,258,17359.983166
386.7,215,17362.141201
317.25,251,17364.660479
300.68,229,17366.955803
385.04,178,17368.752868
168.53,418,17378.604148
365.43,203,17380.652009
410.62,182,17382.500252
309.27,284,17385.313751
318.13,267,17387.959642
437.93,183,17389.810677
384.55,209,17391.926837
377.21,190,17393.856236
356.1,188,17401.550937
417.13,165,17403.288197
151.37,419,17407.534765
286.72,282,17410.440726
360.8,207,17412.560202
398.95,182,17414.474173
398.67,180,17416.416332
299.93,269,17419.224473
206.53,355,17428.741542
263.27,303,17431.773689
407.04,167,17433.532657
202.36,351,17437.063541
385.36,221,17439.422046
353.91,259,17442.091289
419.31,172,17444.102019
226.05,356,17446.910889
497.45,138,17448.176081
374.86,225,17457.651012
215.18,345,17461.776022
243.99,347,17465.770977
225.89,352,17470.079708
291.76,304,17473.280969
191.55,404,17477.994945
406.35,157,17487.71019
108.98,485,17493.366858
-5.52,582,17500.007245
142.93,436,17503.722037
356.52,233,17505.621764
323.87,241,17507.568453
333.73,255,17514.541816
368.77,181,17516.027035
316.18,280,17518.236933
361.78,201,17519.920554
465.26,152,17521.2368
323.39,250,17523.284057
391.67,198,17524.874148
370.5,237,17526.747433
275.13,317,17529.285902
351.56,234,17535.921088
406.05,186,17537.421462
438.14,169,17538.83764
-205.61,754,17544.556303
333.79,231,17546.483393
372.95,221,17548.335323
447.96,163,17549.726049
430.22,153,17556.08969
371.46,220,17557.904813
400.56,155,17559.222761
458.77,162,17560.581234
385.81,183,17562.067131
291.84,279,17564.297629
343.05,245,17566.293406
270.18,320,17568.917284
307.44,278,17571.154888
435.68,159,17577.578206
308.56,278,17579.844612
248.2,334,17582.440037
379.4,211,17584.140104
394.91,179,17585.676248
144.93,449,17589.258263
388.7,160,17590.569325
462.76,136,17591.726388
423.18,140,17592.908227
426.41,169,17599.331857
359.89,225,17601.163039
237.27,354,17603.95813
408.09,201,17605.615994
141.84,438,17609.036865
423.28,183,17610.504438
343.33,247,17612.470994
150.39,416,17620.684344
167.09,385,17623.69456
430.01,178,17625.256444
264.23,326,17627.861886
381.8,191,17629.458222
413.5,187,17630.9647
406.57,171,17632.385542
11.25,551,17636.638996
316.37,276,17643.504418
79.81,518,17647.561831
405.34,197,17649.117001
386.65,183,17650.610587
341.95,218,17652.384462
391.37,184,17653.908351
453.12,139,17655.07944
266.17,304,17657.515419
188.45,399,17665.418936
335.15,244,17667.380363
361.12,213,17669.119362
366.99,219,17670.870708
277.99,303,17673.269677
381.92,196,17674.898461
299.54,286,17677.234424
352.36,230,17679.093808
375.78,181,17685.387023
138.82,423,17688.626343
346.05,214,17690.280145
132.28,444,17693.642113
-186.93,739,17699.278574
425.37,167,17706.417804
333.01,242,17708.793897
416.3,187,17711.166218
30.19,540,17717.187535
292.28,294,17720.353428
315.58,266,17723.317799
-7.63,586,17736.309198
99.47,470,17740.956976
346.63,236,17743.714272
246.78,322,17747.516744
239.59,327,17750.923119
340.93,215,17753.660505
319.17,244,17756.308576
346.48,249,17763.841307
346.62,210,17765.583125
313.39,249,17767.615484
376.27,219,17769.417756
346.46,231,17771.293508
332.92,247,17773.245687
350.64,207,17774.953225
366.84,235,17776.879292
391.53,209,17778.578267
402.18,171,17785.209992
392.67,173,17786.617469
376.5,193,17788.17068
188.09,389,17791.156821
396.33,189,17792.705394
250.76,321,17795.219436
252.92,297,17797.596422
419.4,166,17798.960337
384.93,204,17805.982278
357.31,225,17807.838895
389.36,185,17809.278715
375.07,221,17811.161122
384.59,207,17812.835264
333.39,212,17814.550179
295.02,281,17816.74675
417.28,201,17818.354818
246.76,355,17821.20784
299.13,271,17828.943994
453.1,159,17830.246753
433.38,143,17831.419231
329.42,256,17833.442458
245.46,325,17836.023329
283.79,287,17838.315421
309.29,275,17840.470897
186.95,380,17843.489968
212.53,343,17851.341357
298.81,286,17853.608961
364.22,220,17855.351151
359.59,206,17857.018757
369.23,225,17858.854188
277.55,309,17861.283554
373.4,224,17863.054341
418.59,159,17864.342491
345.56,241,17870.971514
378.75,196,17872.562057
309.59,237,17874.480346
352.79,209,17876.192576
288.74,303,17878.609667
370.81,218,17880.40501
335.17,247,17882.393111
407.14,188,17883.904907
431.2,172,17885.384123
322.59,252,17892.116749
407.13,154,17893.389976
383.4,215,17895.168562
408.57,167,17896.583772
417.39,188,17898.140921
298.45,277,17900.285168
364.13,223,17902.079788
340.84,228,17903.91727
395.52,202,17905.518276
345.27,240,17907.447798
414.47,183,17913.664518
399.04,187,17915.184106
286.14,274,17917.428836
289.17,276,17919.630135
454.3,136,17920.751504
398.92,179,17922.202218
334.35,256,17924.253842
381.24,198,17925.893531
428.28,165,17927.255478
321.4,271,17929.391097
385.15,168,17935.614028
372.99,241,17937.526025
310.25,249,17939.514315
389.07,205,17941.148299
374.81,217,17942.9242
388.29,210,17944.627264
342.09,275,17946.7951
347.84,249,17948.806294
271.72,291,17956.037891
